Brand,Product,Ingredients,Item Link
LEADERS,Brightening Recovery Mask,"['Water', ' Methylpropanediol', ' Butylene Glycol', ' Glycerin', ' Chamomilla Recutita (Matricaria) Flower Extract', ' Dipropylene Glycol', ' Niacinamide', ' 1', '2-Hexanediol', ' Portulaca Oleracea Extract', ' Acer Saccharum (Sugar Maple) Extract', ' Lactobacillus/Leuconostoc/Cocos Nucifera (Coconut) Fruit Extract', ' Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer', ' Betaine', ' Xanthan Gum', ' Caprylyl Glycol', ' Ethylhexylglycerin', ' Fragrance', ' Polysorbate 60', ' Sorbitan Isostearate', ' Artemisia Capillaris Flower Extract', ' Ecklonia Cava Extract', ' Houttuynia Cordata Extract', ' Ledum Palustre Extract', ' Saururus Chinensis Extract', ' Achillea Millefolium Extract', ' Arnica Montana Flower Extract', ' Artemisia Absinthium Extract', ' Gentiana Lutea Root Extract', ' Alchemilla Vulgaris Extract', ' Alcohol', ' Malva Sylvestris (Mallow) Extract', ' Melissa Officinalis Leaf Extract', ' Mentha Piperita (Peppermint) Leaf Extract', ' Primula Veris Extract', ' Veronica Officinalis Extract', ' Acetyl Tetrapeptide-40']",https://www.ulta.com/brightening-recovery-mask?productId=xlsImpprod14631117
MEMEBOX,Travel Size I Dew Care Disco Kitten Mask,"['Water', ' Polyvinyl Alcohol', ' Alcohol', ' Glycerin', ' Synthetic fluorphlogopite', ' Titanium Dioxide (CI77891)', ' Bentonite', ' 1', ' 2-Hexanediol', ' C12-14 Pareth-12', ' Salvia Hispanica Seed Extract', ' Centella Asiatica Extract', ' Houttuynia Cordata Extract', ' Xanthan Gum', ' Hydroxypropyl Methylcellulose', ' Propanediol', ' Ethylhexylglycerin', ' Tin Oxide', ' Fragrance', ' Disodium EDTA', ' Allantoin', ' Pearl Extract', ' Butylene Glycol', ' Avena Sativa (Oat) Kernel Extract', ' Palmitoyl Tripeptide-5', ' Sambucus Nigra Flower Extract', ' Citrus Aurantium Dulcis (Orange) Flower Extract', ' Magnolia Liliflora Flower Extract', ' Plumeria Rubra Flower Extract', ' Lilium Tigrinum Extract', ' Amethyst Powder', ' Tourmaline', ' Diamond powder', ' Topaz', ' Ruby Powder</div>']",https://www.ulta.com/travel-size-i-dew-care-disco-kitten-mask?productId=xlsImpprod18971071
MEMEBOX,I Dew Care Hang Tight Mask,"['Water', ' Kaolin', ' Glycerin', ' PEG/PPG-17/6 Copolymer', ' Juglans Regia (walnut) Shell Powder', ' Prunus Armeniaca (Apricot) Seed Powder', ' PEG-240/HDI Copolymer Bis-Decyltetradeceth-20 Ether', ' Cellulose Gum', ' Portulaca Oleracea Extract', ' Butylene Glycol', ' Ammonium Acryloyldimethyltaurate/Beheneth-25 Methacrylate Crosspolymer', ' Hydroxyethylcellulose', ' Phenoxyethanol', ' Chlorphenesin', ' Ammonium Acryloyldimethyltaurate/VP Copolymer', ' Hydroxyacetophenone', ' Caprylyl Glycol', ' Chromium Oxide Greens', ' Betaine', ' Titanium Dioxide (CI 77891)', ' CI 77492', ' CI 77499', ' Magnesium Aluminum Silicate', ' 1', '2-Hexanediol', ' Tetrasodium Pyrophosphate', ' Fragrance', ' Disodium EDTA', ' Mica (CI 77019)', ' Betula Platyphylla Japonica Juice', ' Maltodextrin', ' Cymbopogon SchoenanthusExtract', 'Montmorillonite', 'LavandulaAngustifolia Lavender)FlowerExtract', ' Castanea Crenata (Chestnut) Shell Extract', ' Papain', ' Melaleuca Alternifolia (Tea Tree) Leaf Oil</div>']",https://www.ulta.com/i-dew-care-hang-tight-mask?productId=xlsImpprod16361305
SKINFOOD,Freshmade Watermelon Mask,"['Water', 'Glycerin', 'Propanediol', 'Butylene Glycol', 'Citrullus Vulgaris (Watermelon) Fruit Extract', 'Isododecane', 'Nymphaea Alba Flower Extract', 'Sodium Polyacrylate Starch', 'Ethylhexylglycerin', '1', '2-Hexanediol', 'Chamomilla Recutita (Matricaria) Extract', 'Aloe Barbadensis Leaf Extract', 'Acrylates/C10-30 Alkyl Acrylate Crosspolymer', 'Hizikia Fusiforme Extract', 'Aronia Melanocarpa Fruit Extract', 'Caulerpa Lentillifera Extract', 'Ammonium Acryloyldimethyltaurate/Vp Copolymer', 'Potassium Hydroxide', 'Sodium Hyaluronate', 'D&amp;C Red No.33(Ci 17200)', 'Fragrance']",https://www.ulta.com/freshmade-watermelon-mask?productId=xlsImpprod16411233
SKINFOOD,Online Only Egg White Perfect Pore Meringue Foam,,https://www.ulta.com/egg-white-perfect-pore-meringue-foam?productId=xlsImpprod16411237
THANK YOU FARMER,Miracle Age Repair Eye Cream,"['Water', ' Glycerin', ' Hydrogenated Poly(C6-14 Olefin)', ' Dipentaerythrityl Hexa C5-9 Acid Esters', ' Mineral Oil', ' Cetearyl Alcohol', ' Polyglyceryl-3 Methylglucose Distearate', ' Butylene Glycol', ' Betaine Caprylic/Capric Triglyceride', ' Cyclopentasiloxane', ' Niacinamide', ' Hydrogenated Polyisobutene', ' Butyrospermum Parkii (Shea) Butter', ' Piper Methysticum Leaf/Root/Stem Extract', ' Aloe Barbadensis Leaf Juice', ' Dioscorea Japonica Root Extract', ' 1', '2-Hexanediol', ' Arctium Lappa Root Extract', ' Beeswax', ' Phellinus Linteus Extract', ' Soluble Collagen', ' Hydrogenated Lecithin', ' PEG-100 Stearate', ' Phenoxyethanol', ' Polyacrylate-13', ' Polyisobutene', ' Fragrance', ' Portulaca Oleracea Extract', ' Pueraria Thunbergiana Root Extract', ' Cnidium Officinale Root Extract', ' Glycyrrhiza Glabra (Licorice) Root Extract', ' Paeonia Lactiflora Root Extract', ' Cetyl Alcohol', ' Butylene/Ethylene/Styrene', ' Ethylene/Propylene/Styrene Copolymer', ' Ethylhexylglycerin', ' Tocopheryl Acetate', ' Allantoin', ' Polyquaternium-51', ' Sodium Stearoyl Glutamate', ' PEG-75 Stearate', ' Glycosyl Trehalose', ' Adenosine', ' Sodium Hyaluronate', ' Disodium EDTA', ' Hydrogenated Starch Hydrolysate', ' Raffinose', ' Ceteth-20', ' Steareth-20', ' Biosaccharide Gum-1', ' Bisabolol', ' Sodium Polyacrylate', ' Panthenol', ' Polysorbate 20', ' Glyceryl Stearate', ' Lecithin', ' Argania Spinosa Kernel Oil', ' Xanthan Gum', ' Folic Acid', 'Ceramide NP', ' Dicaprylyl Carbonate', ' Cholesterol', ' Sucrose Distearate', ' Tromethamine', ' Palmitoyl Pentapeptide-4', ' CI 19140', ' CI 15985']",https://www.ulta.com/miracle-age-repair-eye-cream?productId=xlsImpprod15641036
TONYMOLY,I'm Lemon Layering Sheet Mask,"['STEP 1: Citrus Limon (Lemon) Fruit Water', ' Butylene Glycol', ' Glycerin', ' Niacinamide', ' Citrus Limon (Lemon) Fruit Extract', ' Hydroxyethylcellulose', ' Carbomer', ' PEG-60 Hydrogenated Castor Oil', ' 1', '2-Hexanediol', ' Sodium Hyaluronate', ' Dipotassium Glycyrrhizate', ' Allantoin', ' Arginine', ' Disodium EDTA', ' Ascorbic Acid', ' Hydroxyacetophenone', ' Chlorphenesin', ' Fragance.<br/><br/>STEP 2: Citrus Limon (Lemon) Fruit Water', ' Butylene Glycol', ' Glycerin', ' PEG-75', ' Citrus Limon (Lemon) Fruit Extract', ' 1', '2-Hexanediol', ' Xanthan Gum', ' PEG-60 Hydrogenated Castor Oil', ' Sodium Hyaluronate', ' Dipotassium Glycyrrhizate', ' Allantoin', ' Trehalose', ' Ascorbic Acid', ' Disodium EDTA', ' Hydroxyacetophenone', ' Chlorphenesin', ' Fragrance']",https://www.ulta.com/im-lemon-layering-sheet-mask?productId=xlsImpprod18601003
SKINFOOD,Freshmade Lemon Mask,"['Water', ' Glycerin', ' Trehalose', ' Propanediol', ' Dipropylene Glycol', ' Betaine', ' Carbomer', ' Acrylates/C10-30 Alkyl Acrylate Crosspolymer', ' PEG-60 Hydrogenated Castor Oil', ' Xanthan Gum', ' Phenoxyethanol', ' Tromethamine', ' Chlorphenesin', ' Citrus Limon (Lemon) Peel Oil', ' Ethylhexylglycerin', ' Caprylyl Glycol', ' Alcohol', ' Benzophenone-5', ' Disodium EDTA', ' Citrus Limon (Lemon) Peel Powder', ' Sodium Hyaluronate', ' Sodium Polyacrylate', ' Butylene Glycol', ' 1', '2-Hexanediol', ' CI 19140', ' Camellia Sinensis Leaf Water', ' Anthemis Nobilis Flower Extract', ' Aloe Barbadensis Leaf Extract', ' Hizikia Fusiforme Extract']",https://www.ulta.com/freshmade-lemon-mask?productId=xlsImpprod16411231
SKINFOOD,Freshmade Coconut Mask,"['Water', ' Dimethicone', ' Glycerin', ' Cyclopentasiloxane', ' Propanediol', ' Sodium Chloride', ' Cocos Nucifera (Coconut) Fruit Extract', ' Peg/Ppg-18/18 Dimethicone', ' Phenoxyethanol', ' 1', '2-Hexanediol', ' Dimethicone/Peg-10/15 Crosspolymer', ' Titanium Dioxide (Ci 77891)', ' Peg-10 Dimethicone Crosspolymer', ' Chamomilla Recutita (Matricaria) Extract', ' Fragrance', ' Aloe Barbadensis Leaf Extract', 'Disodium Edta', 'Hizikia Fusiforme Extract', 'Portulaca Oleracea Extract', 'Dipropylene Glycol', 'Sodium Citrate', 'Cocos Nucifera (Coconut) Oil', ' Tocopherol', ' Butylene Glycol', ' Hydrolyzed Collagen Water', ' Dimethicone', ' Glycerin', ' Cyclopentasiloxane', ' Propanediol', ' Sodium Chloride', ' Cocos Nucifera (Coconut) Fruit Extract', ' Peg/Ppg-18/18 Dimethicone', ' Phenoxyethanol', ' 1', '2-Hexanediol', ' Dimethicone/Peg-10/15 Crosspolymer', ' Titanium Dioxide (Ci 77891)', ' Peg-10 Dimethicone Crosspolymer', ' Chamomilla Recutita (Matricaria) Extract', ' Fragrance', ' Aloe Barbadensis Leaf Extract', 'Disodium Edta', 'Hizikia Fusiforme Extract', 'Portulaca Oleracea Extract', 'Dipropylene Glycol', 'Sodium Citrate', 'Cocos Nucifera (Coconut) Oil', ' Tocopherol', ' Butylene Glycol', ' Hydrolyzed Collagen']",https://www.ulta.com/freshmade-coconut-mask?productId=xlsImpprod16411227
THE OOZOO,Online Only Bear Aurora Illuminating Mask,"['Ampoule: Water', ' Sodium Hyaluronate', ' Phenoxyethanol', ' Adenosine', ' Potassium Hydroxide', ' Glycerin', ' Glyceryl Acrylate/Acrylic Acid Copolymer', ' PVM/MA Copolymer', ' 1', '2-Hexanediol', ' Dimethicone', ' Hydrogenated Lecithin', ' Dipropylene Glycol', ' Polysorbate 20', ' Ethylhexylglycerin', ' Fragrance', ' Caryocar Brasiliense Fruit Oil', ' Ammonium Acryloyldimethyltaurate/VP Copolymer', ' Acrylates/C10-30 Alkyl Acrylate Crosspolymer', ' Mica', ' Titanium Dioxide.<br/><br/>Mask: Water', ' Disodium EDTA', ' Adenosine', ' Potassium Hydroxide', ' Glycerin', ' Trehalose', ' Oryza Sativa (Rice) Bran Water', ' Phenoxyethanol', ' Ethylhexylglycerin', ' Hydroxypropyl Cyclodextrin', ' Glutathione', ' Glycyrrhiza Glabra (Licorice) Root Extract', ' 1', '2-Hexanediol', ' Saussurea Involucrata Extract', ' Dipropylene Glycol', ' PEG-60 Hydrogenated Castor Oil', ' Fragrance', ' Acrylates/C10-30 Alkyl Acrylate Crosspolymer', ' Carbomer', ' Hydroxyethylcellulose']",https://www.ulta.com/bear-aurora-illuminating-mask?productId=xlsImpprod18651017
SKINFOOD,Mint Sparkling Foot Scrub,"['Water', ' Pumice', ' Sodium Laureth Sulfate', ' Lauryl Betaine', ' Acrylates Copolymer', ' Glycerin', ' Sodium Chloride', ' Mentha Rotundifolia Leaf Extract', ' Mentha Piperita (Peppermint) Leaf Extract', ' Mentha Viridis (Spearmint) Leaf Extract', ' Acrylates/C10-30 Alkyl Acrylate Crosspolymer', ' Fragrance', ' Sodium Hydroxide', ' Ethylhexylglycerin', ' Phenoxyethanol', ' Citrus Aurantifolia (Lime) Fruit Extract', ' Pyrus Malus (Apple) Fruit Extract', ' Disodium Edta', ' Citrus Aurantium Dulcis (Orange) Peel Oil', ' Honey Extract', ' Portulaca Oleracea Extract', ' Hamamelis Virginiana (Witch Hazel) Extract', ' Citrus Limon (Lemon) Peel Oil', ' Rosmarinus Officinalis (Rosemary) Leaf Oil', ' Citrus Grandis (Grapefruit) Peel Oil', ' Eucalyptus Globulus Leaf Oil', ' Sucrose']",https://www.ulta.com/mint-sparkling-foot-scrub?productId=xlsImpprod18651009
SKINFOOD,Online Only Miracle Food 10 Solution Serum,"['Water', ' Butylene Glycol', ' Glycerin', ' Glycereth-26', ' Squalane', ' Isononyl Isononanoate', ' Cyclopentasiloxane', ' Pentaerythrityl Tetraethylhexanoate\xa0', ' Caprylic/Capric Triglyceride', ' Niacinamide', ' Dimethicone', ' Polyglyceryl-3 Methylglucose Distearate', ' Peg-100 Stearate', ' Glyceryl Stearate', ' Glyceryl Stearate Citrate', ' Lactobacillus/Aspergillus/Prunus Mume Fruit Ferment Filtrate', ' Portulaca Oleracea Extract', ' Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer', ' Tocopheryl Acetate', ' Pectin', ' Hydrogenated Lecithin', ' Polysorbate 80', ' Isohexadecane', ' Tocopherol', ' Sodium Carbomer', ' Stearic Acid', ' Honey Extract', ' Daucus Carota Sativa (Carrot) Root Extract', ' Disodium Edta', ' Aristotelia Chilensis Fruit Extract', ' Rubus Coreanus Fruit Extract', ' Sodium Hyaluronate', ' Spinacia Oleracea (Spinach) Leaf Extract', ' Artemisia Vulgaris Extract', ' Ganoderma Lucidum (Mushroom) Extract', ' Panax Ginseng Root Extract', ' Chenopodium Quinoa Extract', ' Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer', ' Camellia Sinensis Leaf Extract', ' Melissa Officinalis Leaf Extract', ' Fomes Officinalis (Mushroom) Extract', ' Silica Dimethyl Silylate', ' Ascorbic Acid', ' Ethylhexyl Palmitate', ' Carbomer', ' Canola Oil', ' Tripeptide-29', ' Palmitoyl Oligopeptide', ' Palmitoyl Tetrapeptide-7', ' Polyglyceryl-3polyricinoleate', ' Polysorbate 20', ' Yeast Extract', ' Dextrin', ' Acetyl Hexapeptide-8', ' Theobroma Cacao (Cocoa) Extract', ' Adenosine', ' Ethylhexylglycerin', ' Caprylyl Glycol', ' 1', '2-Hexanediol', ' Phenoxyethanol', ' Fragrance']",https://www.ulta.com/miracle-food-10-solution-serum?productId=xlsImpprod14431267
DOUBLE DARE,Online Only OMG! 2 in 1 Kit Detox Bubbling Microfiber Mask,"['Detox Bubbling Mask: Water', ' Glycerin', ' Cocamidopropyl Betaine', ' Dipropylene Glycol', ' Disiloxane', ' Methyl Perfluorobutyl Ether', ' Water', ' Methyl Perfluoroisobutyl Ether', ' Butylene Glycol', ' Sodium Cocoyl Apple Amino Acids', ' Hexylene Glycol', ' Hydroxyethylcellulose', ' 1', '2-Hexanediol', ' Sodium Chloride', ' Ethylhexylglycerin', ' Disodium EDTA', ' Phenoxyethanol', ' Fragranceradian.<br/><br/>Microfiber Mask: Water', ' Methylpropanediol', ' Glycerin', ' Niacinamide', ' 1', '2-Hexanediol', ' Butylene Glycol', ' Hydrolyzed Collagen', ' Sodium Hyaluronate', ' Ceramide NP', ' Lactobacillus/Soybean Ferment Extract', ' Hydrogenated Lecithin', ' Caprylic/Capric Triglyceride', ' Ethylhexylglycerin', ' Trehalose', ' Betaine', ' Allantoin', ' Carbomer', ' Tromethamine', ' PEG-60 Hydrogenated Castor Oil', ' Hydroxyethylcellulose', ' Adenosine', ' Disodium EDTA', ' Alcohol', ' Salix Alba (Willow) Bark Extract', ' Origanum Vulgare Leaf Extract', ' Chamaecyparis Obtusa Leaf Extract', ' Cinnamomum Cassia Bark Extract', ' Scutellaria Baicalensis Root Extract', ' Portulaca Oleracea Extract', ' Sesamum Indicum (Sesame) Seed Extract', ' Pentylene Glycol', ' Caprylyl Glycol', ' Ethyl Hexanediol', ' Fragrance']",https://www.ulta.com/omg-2-in-1-kit-detox-bubbling-microfiber-mask?productId=xlsImpprod17591007
TONYMOLY,Strawberry Mushroom Sugar Scrub Magic Food,"['Glycerin Source', ' Caprylic/Capric Triglyceride', ' Butylene Glycol', ' Glycereth-26', ' Fragaria Chiloensis (Strawberry) Fruit Extract', ' Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer', ' Glyceryl Stearate', ' PEG-100 Stearate', ' Fragaria Vesca (Strawberry) Seed', ' Phenoxyethanol', ' Corthellus Shiitake (Mushroom) Extract', ' Inonotus Obliquus (Mushroom) Extract', ' Tricholoma Matsutake Extract', ' Water', ' PEG-60 Hydrogenated Castor Oil', ' Ethylhexylglycerin', ' Fragrance', ' Caramel', ' Buteth-3', ' 1', '2-Hexanediol', ' Sodium Benzotriazolyl Butylphenol Sulfonate', ' Tributyl Citrate', ' CI 17200']",https://www.ulta.com/strawberry-mushroom-sugar-scrub-magic-food?productId=xlsImpprod15321225
LEADERS,Teatree Relaxing Renewal Mask,"['Water', ' Methylpropanediol', ' Butylene Glycol', ' Glycerin', ' Dipropylene Glycol', ' Chamomilla Recutita (Matricaria) Flower Extract', ' Acer saccharum (Sugar Maple) Extract', ' Portulaca Oleracea Extract', ' Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer', ' Centella Asiatica Extract', ' Betaine', ' Xanthan Gum', ' Caprylyl Glycol', ' Ethylhexylglycerin', ' Curcuma Longa (Turmeric) Root Extract', ' Pinus Densiflora Leaf Extract', ' Propanediol', ' Polysorbate 60', ' Sorbitan Isostearate', ' Sodium Hyaluronate', ' Artemisia Capillaris Flower Extract', ' Ecklonia Cava Extract', ' Houttuynia Cordata Extract', ' Ledum Palustre Extract', 'Saururus Chinensis Extract', ' Achillea Millefolium Extract', ' Arnica Montana Flower Extract', ' Artemisia Absinthium Extract', ' Gentiana Lutea Root Extract', ' Melaleuca Alternifolia (Tea Tree) Leaf Oil', ' Palmitoyl Tripeptide-5', ' Betula Alba Bud Extract', ' Corylus Avellana (Hazel) Bud Extract', ' Juglans Regia (Walnut) Leaf Extract', ' Olea Europaea (Olive) Bud Extract']",https://www.ulta.com/teatree-relaxing-renewal-mask?productId=xlsImpprod14631107
KARUNA,Online Only Single Hydrating+ Hand Mask,"['Water/Aqua/Eau', ' Glycerin', ' Cyclopentasiloxane', ' Polyglyceryl-3 Methylglucose Distearate', ' Cyclohexasiloxane', ' Butyrospermum Parkii (Shea) Butter', ' Simmondsia Chinensis (Jojoba) Seed Oil', ' Cetearyl Alcohol', ' Algae Extract', ' Citrus Paradisi (Grapefruit) Fruit Extract', ' Camellia Sinensis Leaf Oil', ' Chomomilla Recutita (Matricaria) Flower Extract', ' Lonicera Japonica (Honeysuckle) Flower Extract', ' Zanthoxylum Piperitum Fruit Extract', ' Aloe Barbadensis Leaf Juice', ' Dimethicone', ' Sodium Hyaluronate', ' Dipotassium Glycyrrhizate', ' Hydrolyzed Collagen', ' Arginine', ' Niacinamide', ' Microcrystalline Wax/Cera Microcristallina', ' Stearic Acid', ' Acetyl Hexapeptide-8 Caprylyl Glycol', ' 1', '2-Hexanediol', ' Carbomer', ' Disodium EDTA', ' Phenoxyethanol', ' Fragrance (Parfum)', ' Alpha-Isomethyl Ionone', ' Benzyl Benzoate', ' Citronellol', ' Eugenol', ' Geraniol', ' Hexyl Cinnamal', ' Linalool', ' Hydroxyisohexyl 3-Cycolhexene Carbonxaldehyde', ' Butylphenyl Methylpropional']",https://www.ulta.com/single-hydrating-hand-mask?productId=xlsImpprod13261169
SKIN & LAB,Red Cream,"['Water', ' Dipropylene glycol', ' Glycerin', ' Butylene Glycol', ' Ethylhexyl stearate', ' Niacinamide', ' Cyclopentasiloxane', ' Biosaccharide Gum-1', ' Sodium Polyacrylate', ' Hydrolyzed Glycosaminoglycans', ' Punica Granatum Fruit Extract', ' Vaccinium Angustifolium Fruit Extract', ' Rubus Chamaemorus Fruit Extract', ' Lycium Chinense Fruit Extract', ' Rubus Idaeus Fruit Extract', ' Euterpe Oleracea Fruit Extract', ' Lepidium Sativum Sprout Extract', ' Carthamus Tinctorius Flower Extract', ' Rosa Rugosa Flower Extract', ' Paeonia Albiflora Flower Extract', ' Tulipa Darwin Flower Extract', ' Camellia Japonica Flower Extract', ' Rosa Hybrid Flower Extract', ' Polyglutamic Acid', ' Beta-Glucan', ' Sodium Hyaluronate', ' Lithospermum erythrorhizon', ' Allantoin', ' Betaine', ' Panthenol', ' Rosa Damascena Callus Culture Extract', ' Sodium Polyacryloyldimethyl Taurate', ' Hydrogenated Polydecene', ' Trideceth-10', ' Caprylhydroxamic acid', ' Caprylyl Glycol', ' Boswellia Serrata Resin Extract', ' Dipotassium Glycyrrhizate', ' Adenosine', ' Rose Flower Oil', ' Ethylhexylglycerin', ' Hexanediol', ' Fragance']",https://www.ulta.com/red-cream?productId=xlsImpprod16661041
TONYMOLY,I'm Real Tomato Mask Sheet,"['Water', ' Glycerin', ' PEG/PPG-17/6 Copolymer', ' Tomato Extract(210mg)', ' Erythritol', ' Xanthan Gum', ' Phenoxyethanol', ' PEG-60 Hydrogenated Castor Oil', ' Methylparaben', ' Hydroxyethylcellulose', ' Natto Gum', ' Allantoin', ' PEG-14M', ' Caprylyl Glycol', ' 1', '2-Hexanediol', ' Propanediol', ' Illicium Verum (Anise) Fruit Extract', ' Fragrance(Parfum)', ' Disodium EDTA']",https://www.ulta.com/im-real-tomato-mask-sheet?productId=xlsImpprod15622749
MEMEBOX,I Dew Care Take It Easy Calm Mask,"['Water', ' Kaolin', ' Glycerin', ' PEG/PPG-17/6 Copolymer', ' Calamine', ' Ammonium Acryloyldimethyltaurate/Beheneth-25 Methacrylate Crosspolymer', ' Cellulose Gum', ' Portulaca Oleracea Extract', ' Butylene Glycol', ' Hydroxyethylcellulose', ' Chlorphenesin', ' Phenoxyethanol', ' Hydroxyacetophenone', ' Caprylyl Glycol', ' Volcanic Ash', ' Titanium Dioxide (CI 77891)', ' Betaine', ' 1', '2-Hexanediol', ' Tetrasodium Pyrophosphate', ' Disodium EDTA', ' Betula Platyphylla Japonica Juice', ' Cymbopogon Schoenanthus Extract', ' Maltodextrin', ' Castanea Crenata (Chestnut) Shell Extract', ' Lavandula Angustifolia (Lavender) Flower Extract', ' Papain</div>']",https://www.ulta.com/i-dew-care-take-it-easy-calm-mask?productId=xlsImpprod16361303
TONYMOLY,Banana Lip Balm,"['Petrolatum', 'Polybutene', 'Silica Silylate', 'VP/Hexadecene Copolymer', 'Diisostearyl Malate', 'Tocopheryl Acetate', 'Titanium Dioxide (CI 77891)', 'Fragrance(Parfum)', 'Polyethylene', 'Dehydroacetic Acid', 'Polyglyceryl-2Triisostearate', 'Yellow 5 Lake (CI 19140)', 'Silica Dimethyl Silylate', 'Musa Sapientum (Banana)Fruit Extract', 'Ceramide 3', 'Cocos Nucifera (Coconut)Oil', 'Milk Protein Extract', 'Water', 'Butylene Glycol', '1', '2-Hexanediol', 'Phenoxyethanol</div>']",https://www.ulta.com/banana-lip-balm?productId=xlsImpprod13681895
SKIN & LAB,Red Serum,"['Water', ' Butylene Glycol', ' Glycerin', ' Sodium Hyaluronate', ' Betaine', ' Hamamelis Virginiana (Witch Hazel) Bark/Leaf/Twig Extract', ' Punica Granatum Fruit Extract', ' Vaccinium Angustifolium (Blueberry) Fruit Extract', ' Rubus Chamaemorus Fruit Extract', ' Lycium Chinense Fruit Extract', ' Rubus Idaeus (Raspberry) Fruit Extract', ' Euterpe Oleracea Fruit Extract', ' Lepidium Sativum Sprout Extract', ' Niacinamide', ' Dioscorea Opposita (Wild Yam) Root Extract', ' 1', '2-Hexanediol', ' Caprylyl Glycol', ' Caprylhydroxamic Acid', ' Boswellia Serrata Resin Extract', ' Prunus Amygdalus Dulcis (Sweet Almond) Seed Extract', ' PEG-60 Hydrogenated Castor Oil', ' Allantoin', ' Carbomer', ' Arginine', ' Dipotassium Glycyrrhizate', ' Adenosine', ' Jasminum Officinale (Jasmine) Oil', ' Disodium EDTA']",https://www.ulta.com/red-serum?productId=xlsImpprod16661035
TOO COOL FOR SCHOOL,Egg Cream Mask Hydration,"['Water', ' Butylene Glycol', ' Glycerin', ' PEG-32', ' Cyclopentasiloxane', ' Cyclohexasiloxane', ' Niacinamide', ' Glycereth-26', ' Caprylic/Capric Triglyceride', ' Dimethicone', ' Sodium Hyaluronate', ' Glyceryl Stearate', ' PEG-100 Stearate', ' Polysorbate 60', ' Cetearyl Alcohol', ' Acrylates/C10-30 Alkyl Acrylate Crosspolymer', ' Arginine', ' Cocos Nucifera (Coconut) Water', ' Albumen Extract', "" Egg Yolk Extract/Extrait de jaune d'oeuf"", ' Myrciaria Dubia Fruit Extract', ' Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer', ' Xanthan Gum', ' Dextrin', ' 1', '2-Hexanediol', ' Phenoxyethanol', ' Panthenol', ' Sodium Polyacrylate', ' Ethylhexylglycerin', ' Hydrogenated Lecithin', ' Linoleic Acid', ' Ceramide NP', ' Camellia Japonica Seed Oil', ' Disodium EDTA', ' Fragrance']",https://www.ulta.com/egg-cream-mask-hydration?productId=xlsImpprod17821099
TONYMOLY,Mini Peach Lip Balm,"['Petrolatum', ' Diisostearyl Malate', ' Butyrospermum Parkii (Shea Butter)', ' Carthamus Tinctorius (Safflower) Seed Oil', ' Dipentaerythrityl Hexahydroxystearate / Hexastearate / Hexarosinate', 'Beeswax', ' Ceresin', ' Fragrance', ' Sorbitan Sesquioleate', ' Copernicia Cerifera (Carnauba) Wax', ' Paraffin', ' Tocopheryl Acetate', ' Polyglyceryl-2 Triisostearate', ' Water', ' Sodium Hyaluronate', ' Ceramide 3', ' Rosa Canina Fruit Oil', ' Butylene Glycol', ' Lanolin Wax', ' Melaleuca Alternifolia (Tea Tree) Leaf Oil', ' Alcohol', ' Prunus Persica (Peach) Fruit Extract', ' Hamamelis Virginiana (Witch Hazel) Extract', ' CI 19140:1', ' CI 15850', ' Butylparaben', ' Phenoxyethanol']",https://www.ulta.com/mini-peach-lip-balm?productId=xlsImpprod13762289
THE OOZOO,Online Only Bear Black Space Pore Caring Mask,"['Ampoule: Water', ' Sodium Hyaluronate', ' Phenoxyethanol', ' Adenosine', ' Potassium Hydroxide', ' Glycerin', ' Glyceryl Acrylate/Acrylic Acid Copolymer', ' PVM/MA Copolymer', ' 1', '2-Hexanediol', ' Perfluorodecalin', ' Simmondsia Chinensis (Jojoba) Seed Oil', ' Sucrose Palmitate', ' Ceramide 3', ' Xanthan Gum', ' Sodium Benzoate', ' Potassium Sorbate', ' Dipropylene Glycol', ' Polysorbate 20', ' Ethylhexylglycerin', ' Fragrance', ' Ammonium Acryloyldimethyltaurate/VP Copolymer', ' Acrylates/C10-30 Alkyl Acrylate Crosspolymer.<br/><br/>Mask: Water', ' Disodium EDTA', ' Adenosine', ' Tromethamine', ' Glycerin', ' Xanthan Gum', ' Hamamelis Virginiana (Witch Hazel) Water', ' Phenoxyethanol', ' Ethylhexylglycerin', ' Melaleuca Alternifolia (Tea Tree) Leaf Extract', ' 1', '2-Hexanediol', ' Butylene Glycol', ' Copper Tripeptide-1', ' Saponaria Officinalis Root Extract', ' Dipropylene Glycol', ' Bis-PEG-18 Methyl Ether Dimethyl Silane', ' PEG-60 Hydrogenated Castor Oil', ' Fragrance', ' Carbomer']",https://www.ulta.com/bear-black-space-pore-caring-mask?productId=xlsImpprod18651019
